StoreNumber,dayOfTheYear,3HourBucket,GrossSoldQuantity,Cash/Credit Site,EBT Site,Loyalty Site,ExtraMile Site,CoBrand,Alcohol,Carwash,Food Service,City,State
2000,303,3,68,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,303,4,21,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,304,1,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,304,2,42,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,304,3,20,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,304,4,31,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,305,1,2,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,305,2,52,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,305,3,52,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,305,4,28,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,306,1,7,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,306,2,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,306,3,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,306,4,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,307,1,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,307,2,9,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,307,3,10,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,307,4,7,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,308,1,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,308,2,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,308,3,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,308,4,2,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,309,1,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,309,2,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,309,3,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,309,4,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,310,1,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,310,2,20,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,310,3,31,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,310,4,29,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,311,1,9,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,311,2,42,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,311,3,27,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,311,4,33,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,312,1,8,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,312,2,36,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,312,3,23,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,312,4,53,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,313,1,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,313,2,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,313,3,10,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,313,4,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,314,1,7,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,314,3,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,314,4,7,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,315,1,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,315,2,2,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,315,3,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,316,1,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,316,2,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,316,3,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,316,4,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,317,1,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,317,2,20,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,317,3,46,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,317,4,59,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,318,1,10,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,318,2,55,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,318,3,33,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,318,4,26,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,319,1,2,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,319,2,36,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,319,3,55,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,319,4,26,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,320,1,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,320,2,14,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,320,3,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,320,4,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,321,2,10,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,321,3,9,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,321,4,9,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,322,1,0,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,322,2,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,322,3,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,322,4,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,323,1,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,323,2,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,323,3,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,323,4,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,324,1,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,324,2,46,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,324,3,30,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,324,4,25,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,325,1,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,325,2,43,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,325,3,30,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,325,4,65,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,326,1,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,326,2,33,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,326,3,43,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,326,4,40,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,327,1,14,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,327,2,8,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,327,3,11,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,327,4,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,328,1,10,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,328,2,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,328,3,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,328,4,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,329,1,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,329,2,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,329,3,2,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,329,4,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,330,1,2,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,330,2,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,330,3,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,330,4,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,331,1,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,331,2,36,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,331,3,29,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,331,4,25,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,332,1,9,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,332,2,39,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,332,3,27,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,332,4,30,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,333,1,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,333,2,24,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,333,3,23,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,333,4,57,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,334,1,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,334,2,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,334,3,8,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,334,4,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,335,1,8,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,335,2,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,335,3,7,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,335,4,7,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,336,1,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,336,2,0,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,336,3,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,336,4,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,337,1,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,337,2,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,337,3,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,337,4,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,338,1,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,338,2,29,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,338,3,14,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,338,4,56,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,339,1,9,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,339,2,44,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,339,3,23,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,339,4,8,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,340,1,39,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,340,2,19,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,340,3,48,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,340,4,30,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,341,1,8,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,341,2,9,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,341,3,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,342,1,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,342,2,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,342,3,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,342,4,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,343,1,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,343,2,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,343,3,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,343,4,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,344,1,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,344,2,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,344,3,0,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,344,4,9,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,345,1,2,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,345,2,43,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,345,3,26,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,345,4,51,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,346,1,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,346,2,42,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,346,3,48,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,346,4,19,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,347,1,28,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,347,2,23,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,347,3,21,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,348,1,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,348,2,8,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,348,3,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,348,4,12,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,349,2,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,349,3,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,350,1,2,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,350,2,2,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,350,3,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,350,4,2,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,351,1,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,351,2,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,351,3,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,351,4,0,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,352,1,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,352,2,37,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,352,3,38,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,352,4,51,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,353,1,35,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,353,2,53,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,353,3,52,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,353,4,33,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,354,1,17,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,354,2,65,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,354,3,50,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,354,4,45,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,355,1,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,355,2,7,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,355,3,3,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,355,4,4,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,356,1,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,356,2,8,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,356,3,7,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,356,4,8,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,357,1,0,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,357,2,2,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,357,3,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,357,4,2,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,358,1,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,358,2,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,358,3,1,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,358,4,6,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,359,1,5,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,359,2,25,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,359,3,46,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,360,1,19,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,360,2,28,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,360,3,34,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,360,4,29,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,361,1,28,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,361,2,32,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,361,3,43,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,361,4,61,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,362,1,12,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,362,2,9,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,362,3,8,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,362,4,10,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,363,3,8,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
2000,363,4,9,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,TRUE,AUSTIN,TX
3000,1,1,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,1,2,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,1,3,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,1,4,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2,1,35,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2,2,34,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2,3,39,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2,4,26,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,3,1,25,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,3,2,48,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,3,3,30,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,3,4,70,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,4,1,30,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,4,2,49,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,4,3,29,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
